symbol	logfc	group
Gorasp2	0.9770513971766388	age_62
Rab33b	1.102404625760463	age_62
Stxbp6	0.9946679712308795	age_62
Pgp	0.9738915672707221	age_62
Mrps6	1.082269500950287	age_62
Akap7	1.2189991068545647	age_62
Taf10	0.9673177947653889	age_62
G3bp2	1.0598760745193796	age_62
Psmc3	1.006131891624296	age_62
Adra2a	1.094240218136037	age_62
Emc8	0.9901253294164907	age_62
Nlgn2	1.1900071072701295	age_62
Anxa6	1.0091824764419257	age_62
Aldh18a1	0.9211904053496712	age_62
Cdh11	1.0090518479634352	age_62
Adk	0.9620164038010184	age_62
Kcna4	1.0513974933015833	age_62
Clvs2	0.9973935914134444	age_62
Hectd4	1.0625998316281018	age_62
Usp15	0.9669626909962129	age_62
Lyplal1	0.9111919077270768	age_62
Usp31	0.7804933445202185	age_62
Rps14	1.0664500807671482	age_62
Tbc1d9b	0.976676836473861	age_62
Pfn1	0.9063569997073286	age_62
Plscr3	0.8791549624458221	age_62
Kcna2	1.0463131132916297	age_62
Tmx1	0.9671181615283518	age_62
Atox1	0.99782547244325	age_62
Tmed7	0.9319147955271851	age_62
Atg2b	1.1219795737256388	age_62
Npdc1	1.136433582251176	age_62
Itfg1	1.062925186182713	age_62
Ppa1	0.9596709384866666	age_62
Nck1	1.0655737468615183	age_62
Vps18	1.1037012287373333	age_62
Snx27	1.0890584215837036	age_62
Fbxw11	1.0544167482125555	age_62
Acbd3	0.9534624689335277	age_62
Myrip	1.123779491267222	age_62
Dnaja2	1.0281963667693796	age_62
mt-Atp8	0.9717481827148982	age_62
Sel1l	1.0949780299657406	age_62
Atpaf2	0.973336662802037	age_62
Dctn5	1.0521458058802868	age_62
Abcf3	0.8961355332291083	age_62
Cyria	1.1249138897302868	age_62
Vapb	1.0995998841065369	age_62
Csnk2a2	1.0586702692445185	age_62
Hdhd3	1.0249222776533427	age_62
Doc2a	1.2025651544125926	age_62
Ncam2	1.0717492315746389	age_62
Stau1	1.0745958047933148	age_62
Gid8	1.0388124888278054	age_62
P2rx7	1.0964741706156758	age_62
Fsd1l	1.1205876942115924	age_62
Wasf3	1.0496965676359629	age_62
Ciapin1	1.0390039431046296	age_62
Mapt	0.8360270743801573	age_62
Tsg101	0.9881367034363241	age_62
Pitrm1	1.046016396579278	age_62
Hprt	1.1205281053614722	age_62
Psmd2	1.0499382920956017	age_62
Spg20	0.9780221057206945	age_62
Polr3e	0.8690134743321667	age_62
Grm2	1.2029244614067778	age_62
Fam171a2	1.2506157073312776	age_62
Gls	1.196762659812074	age_62
Actr1b	1.0203984109997961	age_62
Cnot9	1.005525109460398	age_62
Cuta	0.9775881579754352	age_62
Sptan1	1.1165330659041852	age_62
Gipc1	0.9148776848608129	age_62
Tcof1	1.0469751742847593	age_62
Ipo7	0.9784928029947962	age_62
Rab37	1.094255913373685	age_62
Mark2	0.9122827488221398	age_62
Creb3l4	0.802506619457311	age_62
Tpd52l2	1.078043959460972	age_62
Ube2b	0.9685869145791295	age_62
Gucy1b1	1.1431885377418702	age_62
Cask	0.9969202079862406	age_62
Pgam5	1.0893533634886388	age_62
Arhgdia	0.987586345121287	age_62
Pthlh	1.102530269366324	age_62
Dync1li1	1.0170612375240924	age_62
Ppip5k1	1.1058180141798426	age_62
Ppid	0.9154941091205796	age_62
Pfkm	1.0424418536748796	age_62
Klc2	1.0504272968049815	age_62
Cand1	1.017618100447435	age_62
Nlrp10	0.9142685180266091	age_62
Dock3	1.1531538815039353	age_62
Brsk2	1.0993728424027036	age_62
Nat8l	1.1168929376799073	age_62
Upf1	0.976039370762648	age_62
Epg5	1.0061869700643704	age_62
Mvd	0.9348584204510185	age_62
Cyrib	1.0528058767475739	age_62
Camk2b	0.9037008697737546	age_62
Ptn	1.287544805379037	age_62
Dynlt3	0.9928217636738055	age_62
Enah	1.003019259771648	age_62
Rab35	1.0973888547969353	age_62
Rab8a	1.036867023079463	age_62
Pitpna	1.0188711918490925	age_62
Slc2a1	1.0121362980916204	age_62
Bphl	1.0465808933444072	age_62
Nmt1	1.0241735050016758	age_62
Cops6	1.004948833281537	age_62
Commd9	0.9653510572893889	age_62
Caskin1	1.1043616499224074	age_62
Nova2	1.0506029211586758	age_62
Psmd4	1.043098719505389	age_62
Bsdc1	1.0430351979681483	age_62
Rftn1	1.2225288364812592	age_62
Abraxas2	1.0177749445197684	age_62
Ptges3	0.9955917228400647	age_62
Tex2	1.0511394018109075	age_62
Nfu1	1.0570174237981482	age_62
Syt17	1.039998232579685	age_62
Hibch	0.9908098974029351	age_62
Plxnd1	0.9963944257494443	age_62
Nkiras1	1.1449140515532499	age_62
Acaca	1.1123875817459536	age_62
Pdcd10	1.0038874368060278	age_62
Cdv3	0.8319222286694675	age_62
Ubr4	0.9821612834762777	age_62
Ankrd28	1.0945404133617036	age_62
Tiam2	1.2091400025517316	age_62
Ntrk3	1.0350417146522777	age_62
Aldoart2	1.0636382819122963	age_62
Aldoa	1.0636382819122963	age_62
Aldoart1	1.0636382819122963	age_62
Stk39	1.0410334130325276	age_62
Mapre3	1.088557620544463	age_62
Pkia	0.9126619739418703	age_62
Kars	1.02797898184975	age_62
Dnajc6	1.1044013703166575	age_62
Spast	1.0953009565370926	age_62
Cth	1.062202895931713	age_62
Vps33b	1.0387281063260092	age_62
Psmb4	0.9791498538899629	age_62
Rhob	1.0150905995609074	age_62
Dock9	0.9952770877284444	age_62
Gap43	1.333570037950213	age_62
Ltf	0.8555890999081102	age_62
Ric8a	1.0692055045447129	age_62
Ube2z	1.0169396533790371	age_62
Rcn2	1.1003697539072037	age_62
Pdxp	0.9891292028448426	age_62
Nipsnap2	1.031153252794963	age_62
Selenof	1.1439903240623241	age_62
Glo1	0.9496325114314628	age_62
Ppp1r16b	1.189227353516889	age_62
Timm9	1.034645831809074	age_62
Pef1	0.9624576452731481	age_62
Magi2	1.065694725920426	age_62
Mapk8ip1	0.9458731024017591	age_62
Kyat3	1.422479647272574	age_62
Coq8a	0.996136174830611	age_62
Psmc4	1.0161735551649538	age_62
Arpc5	0.8295734642658426	age_62
Mtor	1.0373219069085833	age_62
Kif5c	1.0766895889977222	age_62
Phkg2	0.8029322617615083	age_62
Ccdc91	0.9007955598809378	age_62
Gm45799	1.0606045491319998	age_62
Arhgap1	1.0080665722351112	age_62
Eif3h	0.9734028352076852	age_62
Sgta	1.0204222133145648	age_62
Srm	0.9417174852513702	age_62
Pkp4	1.0537120874078703	age_62
Cops2	0.999221994467287	age_62
Adam23	1.200240059888287	age_62
Gm9844	1.0073161546299536	age_62
Rplp2-ps1	1.0162574459445555	age_62
Rplp2	1.0162574459445555	age_62
Psmd6	1.0337747219321574	age_62
Upf2	0.9770801181769999	age_62
Srp19	1.0791334860854165	age_62
Mesd	1.0444904200864444	age_62
Pmpcb	1.092429791559111	age_62
D230025D16Rik	1.1102086721641944	age_62
Cops3	1.0084003956479075	age_62
Map2k4	1.078921272431574	age_62
Hmgcs1	0.8988880024857018	age_62
Pmm2	1.2243931050912407	age_62
Eprs	1.0474508071970647	age_62
Ankrd44	0.8866058813884824	age_62
Ube2v2	1.0268119859245184	age_62
Appl1	1.0169320170514535	age_62
Sacs	1.0142997258918331	age_62
Zranb2	0.9250219568172601	age_62
Pde4d	1.0553524088200648	age_62
Gria1	0.8301094681634277	age_62
Pik3r2	0.9519080536308149	age_62
Tubb2a	1.0694843321575647	age_62
Ptpa	1.0362838637351666	age_62
Gng7	1.0171773962926203	age_62
Psmb2	0.9502190163631111	age_62
Chmp5	1.0110455722908334	age_62
Reep5	1.152438884321398	age_62
Exoc3	1.0041123090260926	age_62
Srsf6	0.9838025318341667	age_62
Acot13	1.0594823263599722	age_62
Atp6v1d	1.1028120788845186	age_62
Rhbdd2	1.1094427498415462	age_62
Rplp0	1.0355764858265926	age_62
Gm49510	0.824614069538787	age_62
Sh3bp1	0.824614069538787	age_62
Scn2b	1.0785230467980185	age_62
Mrpl13	0.8409064349833267	age_62
Acsl3	1.0254452620500092	age_62
Ncoa7	1.0514916393354352	age_62
Ccdc32	0.7908010715583093	age_62
Mapre2	1.067112288776315	age_62
Psmd13	1.0380004622028054	age_62
Srcin1	1.1097450507831481	age_62
Gps1	0.9890352294175185	age_62
Cpped1	0.7713028415459694	age_62
Ywhah	1.1419430202651943	age_62
Rpl22	0.9563797163935925	age_62
Stxbp1	1.1582401603078702	age_62
Exoc2	1.0307735634889166	age_62
Vcpip1	0.9663735663328055	age_62
Eif3i	0.8301617776711221	age_62
Cct7	0.9713341781428981	age_62
Fam3c	1.0778517795410185	age_62
Atp6v1c1	1.1190407999306666	age_62
Glul	1.1198199998447962	age_62
Pdcd6	0.9955909030593241	age_62
Mrps36	1.0674792056637685	age_62
Slc25a42	1.128428862894935	age_62
Bcap31	1.013084107355	age_62
Vasp	0.8343120185763537	age_62
Ddost	0.9814525763905833	age_62
Abcf2	1.0349573405690278	age_62
Abcf2	1.0349573405690278	age_62
Sdhb	1.0539966427454166	age_62
Mydgf	1.017248189178685	age_62
Aldh5a1	1.050144518527722	age_62
Vps13d	1.124410499580139	age_62
Gm5244	1.0689996738134167	age_62
Rplp1	1.0689996738134167	age_62
Hras	1.0261883567336945	age_62
Dnm3	1.0437728715207406	age_62
Ranbp9	1.090370898791185	age_62
Gsk3a	1.0443149765268795	age_62
Ppp1r11	1.0017948302490833	age_62
Farsa	1.0508503567353702	age_62
Pdpk1	1.0567082186015926	age_62
Tenm4	0.9910924280381573	age_62
Mecr	1.0269159239459906	age_62
Cops5	0.9934398315116942	age_62
Nt5c1a	1.0578012579544998	age_62
Cchcr1	1.127828032511398	age_62
Fgfr1op2	1.0216232844121667	age_62
Pdap1	0.9490845080819444	age_62
Atp6ap1	0.9410885772923517	age_62
Ggct	1.005890110037009	age_62
Sst	1.0072906610721388	age_62
Slc30a3	1.2028736572045555	age_62
Cog3	1.0791926640365186	age_62
Camk2n1	1.096791840129222	age_62
Taco1	1.179236896989148	age_62
Oxsr1	0.971414676586537	age_62
Ap3m1	1.0696266587903889	age_62
Twf2	0.9900337893499259	age_62
Tubb4b	1.0142358741281203	age_62
Mblac1	0.9543278548103518	age_62
Soga3	1.0821451675667961	age_62
Ubxn6	1.0674600789321573	age_62
Gabra1	1.4833318632956016	age_62
Fam98a	0.9329029725966204	age_62
Nap1l5	0.9694588614426295	age_62
Vps25	1.0242437383039722	age_62
Psmd1	0.990841396404435	age_62
Mlf2	1.1518402725659815	age_62
Pmpca	1.0303950161339073	age_62
Npepps	0.9888545078189258	age_62
Psmb6	1.0131444950752313	age_62
Mrpl49	1.0251796987740278	age_62
Vps8	0.8799835867999185	age_62
Mgst3	1.3002353333079535	age_62
Vps37a	1.0382724052633796	age_62
Psmd3	1.0516559847417128	age_62
Cul3	1.0593009641157685	age_62
Etl4	1.2149714133298333	age_62
Nme2	0.9686259738991018	age_62
D430041D05Rik	1.2826767821740184	age_62
Nudcd3	1.0311773401416573	age_62
Acp2	0.9538114697351758	age_62
Pdia4	0.958672015423	age_62
Ubtd1	1.0373288649826204	age_62
Armc8	0.9989851210451296	age_62
Dmwd	1.069010478626898	age_62
U2af2	1.0123016536844722	age_62
Zmpste24	0.9715876018648426	age_62
Srpk2	1.1397810708717593	age_62
Agpat5	0.9410317886088888	age_62
Plaa	1.0139482064055463	age_62
Gnpda2	0.9864125533358149	age_62
Itch	1.07531542702425	age_62
Epdr1	1.0603686977648332	age_62
Eefsec	0.8705776073472111	age_62
Gk	1.0068912598643889	age_62
Dclk1	1.0610509138038982	age_62
Gss	0.9835462522769908	age_62
Sec31a	1.0159656648663518	age_62
Spon1	0.9243952710611953	age_62
Tnr	1.014301913782176	age_62
Evi5l	1.0154188519186573	age_62
Ankib1	1.0602472551984907	age_62
Rpl30	0.9606776123143518	age_62
Prxl2a	0.9805916652625924	age_62
Nxf1	0.8892523728358962	age_62
Sort1	0.9961436146492592	age_62
Usp10	1.0036923288387036	age_62
Krt8	1.5288132012613702	age_62
Acp1	1.0343661949614351	age_62
Cbarp	1.1092473168605554	age_62
Eif1b	0.974580222170037	age_62
Serbp1	1.0067950638699072	age_62
Chn1	1.0910100156116296	age_62
Mtx2	1.044172186926889	age_62
Actl6b	1.1175980791446574	age_62
Lypla1	0.971363932768287	age_62
Stx6	1.0201395496707684	age_62
Pnkd	1.2218770992820371	age_62
Mien1	1.0042247766413241	age_62
Lrrc40	1.0647238031894815	age_62
Ppp4r4	0.9977302050830926	age_62
Arf4	0.9854239317803054	age_62
4932438A13Rik	0.9906110411093055	age_62
Mmab	1.2400141877950093	age_62
Tubgcp6	0.920590029510999	age_62
Tbcel	0.9577457893116296	age_62
Hspa12a	1.0396544831111574	age_62
Gna12	1.0721304658507036	age_62
Stat1	0.9410796568746203	age_62
Rab39b	1.075479657011148	age_62
Atl1	1.1761106221848148	age_62
Gabarapl1	1.2061683124519813	age_62
Stx12	1.045125979247787	age_62
Snhg4	1.0426756805939443	age_62
Matr3	1.0426756805939443	age_62
Arfgap1	1.1322347371286758	age_62
Lrfn4	1.0315686813175555	age_62
Eif3l	0.9712021366275185	age_62
Mrpl37	1.069900680028148	age_62
Sestd1	0.9546068795083147	age_62
Fbll1	1.0162325362330555	age_62
Rtn1	1.2412963514528703	age_62
Numb	1.1080936105990093	age_62
Eea1	1.0968508169982498	age_62
Dhx30	1.1572468178553887	age_62
Mllt11	0.9685018277521296	age_62
Uap1	1.115722776719361	age_62
Hscb	0.990897724823898	age_62
Vps4b	0.8816670257111415	age_62
Hspa13	1.0685231830749073	age_62
Asap1	1.0909794896526943	age_62
Ganab	1.0306340535792313	age_62
Eif4h	1.0588016192961296	age_62
C4bp	1.0872773721585463	age_62
Rps3a1	1.0560645667362685	age_62
Uggt1	1.0462663679130833	age_62
Adcy1	1.377853523427	age_62
Letm1	1.131235662257287	age_62
Mrps22	1.044476737653	age_62
Pank2	1.0152025117572685	age_62
Flot1	1.179188290636074	age_62
Tex264	0.9704775588059535	age_62
Ubac1	1.0008208997384445	age_62
Lrpprc	1.0715637606255648	age_62
Aimp1	0.9950376325151851	age_62
Lrrc57	1.1790439777286668	age_62
Eef1d	0.9563877390018702	age_62
Myl12a	1.010982465778472	age_62
Coq6	1.0702149246887962	age_62
Atp1a2	1.0169346149698517	age_62
Fam171a1	1.0189539184133054	age_62
Ppp6r1	0.9769357824856387	age_62
Ppox	1.0127977594353148	age_62
Mrps27	1.0347977149956666	age_62
Pars2	0.9353136790064999	age_62
Sh3glb1	1.052291687181398	age_62
Sdcbp	0.9058556474648083	age_62
Cyth2	1.1893645655997591	age_62
Cox6b1	1.0595946511287222	age_62
Daam1	1.0217867118701018	age_62
Atp6v1b2	1.0716950908801943	age_62
Ndufa12	1.0147140493663147	age_62
Rpn1	0.9655647052212128	age_62
Ppp2cb	0.9666491234357777	age_62
Ap2a1	1.1274894878569905	age_62
Gga3	1.0776809653161203	age_62
Ldha	1.0915237615655553	age_62
Vps37c	0.9579949521817129	age_62
Slc24a2	1.1289381404651664	age_62
Dnajb4	1.0668485911660368	age_62
Tcp1	0.9864468484690833	age_62
Mthfd1	0.9710062951734629	age_62
Apool	0.9241204541096787	age_62
Ap2b1	1.1141984309267037	age_62
Exoc8	1.0497805069800556	age_62
Lgals8	1.2900432922470462	age_62
Eif4e	1.0441882576597499	age_62
Cacnb3	1.3519368836175647	age_62
Ppp1r2	0.9607087398074907	age_62
Tanc2	1.1468827138978703	age_62
Hint1	1.0388247600172036	age_62
Rps2	0.9633635141298889	age_62
Ubqln4	1.0615293755280277	age_62
Agk	1.031927938258148	age_62
Fyn	1.0278810136748056	age_62
Ssr4	1.0570382609081945	age_62
Habp4	1.0728771779545183	age_62
Vps29	1.12965707832	age_62
Prkacb	1.0440691863026204	age_62
Pde6d	0.9793305445079815	age_62
Ube2n	1.0698011913175276	age_62
Sdhaf4	1.2520966406303147	age_62
Dnm1	1.0892352741039906	age_62
Zfand6	0.9533849101334536	age_62
Hsd17b10	0.8221973077314593	age_62
Aagab	1.2827311201991758	age_62
Snrpa1	0.8743418809340879	age_62
Rps20	1.0131752536893703	age_62
Cct8	0.9883924685632499	age_62
Atxn10	1.0113366138418982	age_62
Trim9	1.043483071148111	age_62
Dnajc13	0.9978633576866203	age_62
Uchl1	0.9859503331602777	age_62
Pdcd5	1.0339522381341388	age_62
Rasa1	1.0694019819727962	age_62
Snap25	0.9273274302460184	age_62
Frmd4a	1.077184146400824	age_62
Apeh	1.056139446333935	age_62
Pdia6	1.0246213684923149	age_62
Sec13	0.9740630779481018	age_62
Ndufaf3	1.072596875269324	age_62
Tbcd	1.0079998439171016	age_62
Gfus	0.9494602841326204	age_62
Babam1	1.1085314004633424	age_62
Oga	0.9149878748840777	age_62
Cct2	1.0017630496602037	age_62
Mia3	0.9941268550560924	age_62
Gspt2	1.034788889384324	age_62
Xpnpep1	0.9352303595837778	age_62
Ank1	0.87291287590375	age_62
Tomm20	1.1308996488295184	age_62
Kif3c	1.0946790417386574	age_62
Tssc4	1.080792654245537	age_62
Arfgef2	1.1104224157027591	age_62
Atp1b2	1.0060682028419072	age_62
Mark4	1.1138967550451666	age_62
Jagn1	0.8892307889276675	age_62
Chp1	0.9776208285177963	age_62
Vps51	0.9522104564839537	age_62
Map4k3	1.0597061116604907	age_62
Syap1	1.0509507787749628	age_62
Tmx4	1.2378859736572314	age_62
Flcn	1.0729740437911572	age_62
Opa1	1.1277389596320462	age_62
Rab2b	1.0781909183455833	age_62
Prkaa1	0.995147675927574	age_62
Pitpnb	1.0861884853984536	age_62
Mrpl12	1.0730199756157686	age_62
Cops7a	1.034338324415398	age_62
Rac3	1.1652059866847313	age_62
Dnaja1	1.0390726414785834	age_62
Tbrg4	1.0443318641917037	age_62
Arhgap35	1.0497620698710093	age_62
Mroh1	1.1300411687516667	age_62
Map1b	0.9384462191821296	age_62
Eif3b	1.0146487505779072	age_62
Tuba4a	1.0671445971879443	age_62
Grip1	0.9912815589041573	age_62
Max	1.0058486847575647	age_62
Arf3	1.0437459255196204	age_62
Actb	0.9856093888857037	age_62
Rab3gap1	1.03851915044025	age_62
Cops4	0.9655980890584999	age_62
Lsm12	1.0656312030446389	age_62
Slc25a46	1.1372429913269537	age_62
Ociad1	0.9692102080834537	age_62
Mal2	1.2648095450024908	age_62
Iqsec3	1.0653813963754073	age_62
Sarm1	0.9552671942708055	age_62
Arfip2	1.0983437662685556	age_62
Itpr1	1.2161337431593147	age_62
Ccdc88a	0.9710635151210739	age_62
Cct3	0.9891000925936111	age_62
Acad9	1.060076844965537	age_62
Atp6v1f	1.0615597384376574	age_62
Stk32c	1.1852665505197593	age_62
Rasgrf2	1.0993583883481572	age_62
Clpp	1.022580101050824	age_62
Plcl1	0.9367785200385739	age_62
Vps53	1.1020909127995555	age_62
Iars2	0.9923542928823427	age_62
Nans	0.9157527578600212	age_62
Calr	0.9687749646498888	age_62
Itgav	1.055486108293176	age_62
Gtpbp1	1.010694187528963	age_62
Rtn3	1.125495958886435	age_62
Usp14	0.9881475799233981	age_62
Prrt3	0.9665674570698702	age_62
Eif5a2	0.9822302688033703	age_62
Kifap3	1.0773278920354628	age_62
Calu	0.973209402077324	age_62
Ears2	1.0572932664265278	age_62
Ptges2	1.0682911379880462	age_62
Psmc1	1.0649270124773054	age_62
Vstm2b	1.1213941957611389	age_62
Fer	0.9214433298785628	age_62
Atad3a	1.0076216551799815	age_62
Hpx	0.9102640645285147	age_62
Ubfd1	0.9565694742718331	age_62
3110040N11Rik	0.9560126939592685	age_62
Psmc2	1.0165785534419998	age_62
Grwd1	0.8183028038171138	age_62
Cct5	0.9838243933259259	age_62
Aldoc	0.9852097085849074	age_62
Tiprl	1.0430152590547963	age_62
Hsp90b1	0.9781973298774537	age_62
Kidins220	1.0310936577207312	age_62
Fahd1	1.040579489875037	age_62
Ppm1h	1.0718621473664351	age_62
Pfkp	1.0097665224559815	age_62
Shank2	1.1116012055145554	age_62
Lamtor3	0.8528348102719028	age_62
Sipa1l1	1.0297109605042591	age_62
Evi5	1.0693238064383797	age_62
Chchd4	0.9771562182244167	age_62
AU015836	0.9771562182244167	age_62
Trappc4	0.998957352712435	age_62
Sdha	1.0956853407361757	age_62
Shisa7	1.2485342212470092	age_62
Zfyve19	0.8839745450337045	age_62
Ppp2r1a	0.9919651743832315	age_62
Clmn	0.9205448378950796	age_62
Spire1	1.0670746362351944	age_62
Nop58	1.0102145049635	age_62
AI837181	1.1133227033814908	age_62
Rpl10a	1.1038973178673332	age_62
Farsb	1.0936500180273796	age_62
Acsl1	0.8311127430523407	age_62
Acsl6	1.0556350252901758	age_62
Ap2m1	1.234266369653685	age_62
Coasy	0.9342095955498333	age_62
Zer1	0.9634403183600092	age_62
Idh3g	0.9556766113063795	age_62
4933405O20Rik	0.9556766113063795	age_62
Brcc3	0.9684164589802963	age_62
Gm5136	0.9684164589802963	age_62
Gm5065	1.0848964652485091	age_62
Lgalsl	1.0848964652485091	age_62
Idh3b	0.9388815199079072	age_62
Trappc3	0.9791914577513425	age_62
Acta1	1.0764880889461388	age_62
Epn2	0.9708008912673425	age_62
Rac1	1.1471299364084258	age_62
Oat	0.8221110876988629	age_62
Arhgap21	1.0197965276608796	age_62
Dnajb11	1.0454249639733149	age_62
Thumpd1	0.8956289832207036	age_62
C1qbp	1.0058442218982129	age_62
Pacsin2	0.896175980430674	age_62
Zw10	0.9801132239466667	age_62
Ociad2	0.9400431430444166	age_62
Ndufaf7	1.0068699999076112	age_62
Gsr	0.9813406401647405	age_62
Eml2	0.8774024217680527	age_62
Ccdc47	0.9312260282890926	age_62
Camk1	1.0387903944162684	age_62
Rdh11	1.0015567326114723	age_62
Ccdc58	1.01630536996925	age_62
Cltc	1.177615937657898	age_62
Rtn4rl2	1.0887200042798424	age_62
Smad3	0.9121539950646398	age_62
Gdap1	1.1121514038803888	age_62
Eif5a	0.9571957659038796	age_62
Rps6	1.068163503478361	age_62
Plch1	0.9747433028552315	age_62
Pde4b	0.9242340713869407	age_62
Tpi1	1.0181308895866943	age_62
Hspa9	0.9909766209945647	age_62
Tsfm	0.9701565726847314	age_62
Rdh14	1.0907209977354073	age_62
Bpgm	0.9078254824527796	age_62
Gpr37l1	1.014123152825898	age_62
Triap1	1.0035653191331018	age_62
Dip2c	0.985433692757111	age_62
Atp6v1a	1.05800386383425	age_62
Tigar	0.993688012317398	age_62
Atp1a3	0.958850444575037	age_62
Zbtb49	0.8944310448074	age_62
Pycrl	0.9823146904366203	age_62
Srgap3	1.025907130611963	age_62
Gripap1	1.0718186835921666	age_62
Eif4g1	1.0094091433111758	age_62
Kcmf1	0.949651005103176	age_62
Lman1	1.0290546239989815	age_62
Ndufb8	1.0064692538075926	age_62
Synpo	1.3517061198489166	age_62
Rb1cc1	1.0241279975465927	age_62
Hagh	0.9240085234529648	age_62
Ppp2r2a	0.9807528846691296	age_62
Rprd1b	0.9069691276401222	age_62
Lypla2	0.9629738991558241	age_62
Mblac2	1.0407044891750739	age_62
Coro2b	1.0188365160621387	age_62
Arhgef11	1.029866117411602	age_62
Hapln4	1.0467188670980738	age_62
Wdr48	1.0610491510828703	age_62
Vps35	1.0682071428986666	age_62
Wdr81	1.1546087423445184	age_62
Mdh1	1.014628190976139	age_62
Sh3bgrl2	1.03709542040875	age_62
B4gat1	1.0280839357070646	age_62
Gm50388	1.0280839357070646	age_62
Cdc42bpa	0.962040347983713	age_62
Hsp90ab1	1.0055246225765555	age_62
Sbf1	1.090918464762213	age_62
Clec3b	0.829412403315175	age_62
Egln1	0.9269241182912777	age_62
Septin8	1.0680852465346202	age_62
Gdpd1	1.023286269827111	age_62
Ppfia2	1.1001872616980464	age_62
Atp1a1	1.1569145706931943	age_62
Uqcrh	1.044473040198222	age_62
Efr3b	1.0072409808894165	age_62
Grb2	0.9757646004598889	age_62
Clstn1	1.094605845937324	age_62
Purb	1.1197490515323332	age_62
Spta1	0.8267567564817286	age_62
Eri3	0.9701826111234907	age_62
Rimbp2	0.9403546968620925	age_62
Slc25a12	1.016740392314463	age_62
Enpp6	0.8251295556705619	age_62
Herc4	0.8859769362919083	age_62
Rab33a	1.0394195970007036	age_62
Mlec	1.1285814410409907	age_62
Uso1	0.9836821047988055	age_62
Timm44	0.9707892451893055	age_62
Atcay	1.235518981354074	age_62
Ap2a2	1.0584651504585185	age_62
Mocs2	0.876046965305424	age_62
Arih2	1.0048542056723426	age_62
Slc1a1	0.9202804329267916	age_62
Gabrb2	1.2707182527244072	age_62
Hspa5	0.9613451830339721	age_62
Gnb5	1.099683799428722	age_62
Gmds	1.0090180510327962	age_62
Wdtc1	0.978178682662537	age_62
Atp5a1	1.0080022086313796	age_62
Ado	0.9314521114118518	age_62
Ensa	1.0117481340902128	age_62
Pdzd4	1.0811770902805646	age_62
Gm45837	1.1771768750402594	age_62
Pde2a	1.1771768750402594	age_62
Ssbp1	1.0620581410820278	age_62
Clcn3	1.026082244188787	age_62
Pmm1	1.119617147763898	age_62
Coa4	0.9451901087947869	age_62
Naa15	0.9889389724116296	age_62
Basp1	1.3209920353152962	age_62
Csnk2b	1.0418421567301943	age_62
Aco2	1.0252137027366388	age_62
Tcfl5	0.9026644263696074	age_62
Grk2	1.2409519805068518	age_62
Txndc17	0.872572686157374	age_62
Elob	1.0326600324485649	age_62
Cpne2	0.8976459546473722	age_62
Mtdh	1.0230039764560555	age_62
Ppp1r12a	1.0626020366912592	age_62
Mfn2	1.0890934081009906	age_62
Apoo	0.9869189233882038	age_62
Pdk2	1.0012057505512684	age_62
Ap2s1	1.1972095790188055	age_62
Bloc1s3	1.0927689735768147	age_62
Ptprz1	1.0169132160326757	age_62
Ndufb7	0.9854836008743981	age_62
Nploc4	0.8479558695412435	age_62
Drap1	0.9312137324435277	age_62
Ak4	0.944005081167759	age_62
Smg9	0.9789649787514908	age_62
Atxn7l2	1.2826233234462685	age_62
Chid1	1.1012332537995277	age_62
Cul1	1.0012608578354536	age_62
Cand2	1.0461445544412313	age_62
Rpl13	1.0556857249584166	age_62
Eef2	0.9964452488294814	age_62
Sh3gl3	1.1826341360913148	age_62
Timm21	0.9477400305964444	age_62
Ube2q1	1.1788910412566387	age_62
Pus1	1.046360754958574	age_62
Cars	0.9736694423708334	age_62
Abhd10	1.007967975826926	age_62
Cul2	1.0040524264704074	age_62
Rnf34	1.017760520127398	age_62
Rab11fip5	1.0161773413117314	age_62
Cpne4	0.9286017951267314	age_62
Gmfb	0.9659638401281667	age_62
Try4	1.0022159439707685	age_62
Try5	1.0022159439707685	age_62
Try10	1.0022159439707685	age_62
Prss3	1.0022159439707685	age_62
Gm5771	1.0022159439707685	age_62
Gm10334	1.0022159439707685	age_62
Prss1	1.0022159439707685	age_62
Prss2	1.0022159439707685	age_62
Cadps2	1.1561385600093055	age_62
Prdx2	0.9268442996774815	age_62
Scrn3	0.9687530600570741	age_62
Traf3	0.8026056003564749	age_62
Mrm3	0.9573741921581667	age_62
Hopx	1.1010608207845278	age_62
Exoc7	1.0046672796650091	age_62
Eif4a2	0.9974701635855276	age_62
Rph3a	1.538828539943972	age_62
Larp1	0.9873632206996852	age_62
Vti1a	0.9109985830204546	age_62
Rcn1	1.0577751335136851	age_62
Ube2o	1.004352982270148	age_62
Hook3	1.0267678925018056	age_62
Tm9sf4	1.0685327859167222	age_62
Phb	1.0208051450217501	age_62
Gng4	0.9917161862903889	age_62
Kpna4	0.9301736447601295	age_62
Myh9	0.9083741038383657	age_62
Ada	0.8937122257966268	age_62
Oxld1	1.0427591310853055	age_62
Cab39	0.923957256992199	age_62
Tmem126a	1.0774040931905093	age_62
Sptlc2	0.8842604623949222	age_62
Cluh	1.004614042576463	age_62
Fhit	0.9593017079050833	age_62
Fam210a	0.9288682987412129	age_62
Epb41l2	0.885573434504161	age_62
Hspa4l	0.9594261568438331	age_62
