"","TgXBP1s /
WT","5xFAD /
WT","TgXBP1s-5xFAD /
5xFAD"
"Acat2",0.00363301525474512,1.2436277343288,0.406298158061657
"Rps18",0.692215464878062,1.24524518067472,-0.272575164168867
"Stxbp5",-0.412977434344298,1.27882203548825,-1.30288003837057
"Adrbk1",-0.0959892332991141,1.30071153662346,-0.623960191495709
"Clvs1",0.150060917752225,1.30342917669929,-1.55183742841278
"Vps29",-0.137513938482116,1.30403143515749,-0.272129756422928
"Napb",-0.105682053623083,1.31232983192998,-0.453533325333957
"Lonp1",0.807893735702247,1.31388483620245,-1.28252905958475
"Rpl7",0.662598569030895,1.31642090400739,-1.16602104852765
"Cdipt",0.585051635129403,1.31806837254368,-2.09878386130934
"Trio",-0.574260996639602,1.3259181983752,-0.238366970625581
"Rpl26",0.893769778954181,1.33067324823728,-0.155600495806198
"Iars2",-0.036518627887743,1.33159765687212,-0.627630291858188
"Atp1b2",1.25569620401703,1.35654685867116,-1.51045836597066
"Rnf14",1.31817493793082,1.35785247810369,-0.743537259971162
"Prdx6",-0.253850956659755,1.36663344276611,0.298753622277216
"Kif5b",0.597378457513738,1.3672676402616,-0.608942306365048
"Ctnna1",0.285230981777608,1.38194088573484,-0.324718574416731
"Emc1",0.175876155226572,1.38600388765352,-1.66241856918701
"Cyb5r3",0.0296355107740834,1.38610067919823,-1.80350907867531
"Eif3c",0.10416772868558,1.39505220113696,-1.06806563718513
"Por",0.332005077702596,1.39966409049891,-1.40483279916265
"Atad3",-0.72693237743207,1.42704212507257,-3.07952262686243
"Atp6v1d",0.00415220744181731,1.42724779041627,-0.149762615190198
"Sfxn3",-0.218293936005762,1.43584573868363,-1.83785571921924
"Rps14",0.27156675957299,1.4360234466365,-1.39163286281559
"Slc25a22",-0.916788110134804,1.44193433743526,-1.90729698148371
"Kif1a",0.0953123247098577,1.44988433660526,-0.362730402734682
"Gak",0.26962920171848,1.45140045193509,-1.09090646960956
"Trim3",0.335336124208444,1.45555498906568,-0.409762950160426
"Arhgap32",0.131648917046399,1.46095169722016,-1.09463570224456
"Psmc3",0.48738257019016,1.46400051138041,-0.159674712048062
"Prkce",-1.18080820731123,1.46591931145171,-2.14680034771108
"Abcb8",0.753101620546308,1.46930888678824,-0.948387719264839
"Fbxo2",0.729502837027354,1.47450444697681,-0.0774231884241404
"Shank3",-0.468630185691901,1.48087713868387,-1.0121288093094
"Bcs1l",-0.00949438404628165,1.4810830092615,-0.930284469537561
"Nos1",-0.154387389945759,1.49729163373115,-0.598425509184351
"Ykt6",-0.548246199954767,1.49880745933998,-1.80378322850509
"Rpl6",0.567426219716446,1.50154208751793,-0.510131807014206
"Rrbp1",0.514216644933424,1.51191320332303,-0.170749283612957
"Rpl18a",0.550736857492756,1.51684361193303,-0.554158419567736
"Tenm4",0.119057701321357,1.5214258158264,-2.28222862207486
"Arhgef12",0.113384290423813,1.52483837625033,-2.045311251428
"Nrxn3",0.515475683659368,1.53942423823201,-0.67447591253469
"Lingo1",-0.238937640730814,1.54369497007316,-1.41774278943092
"Ptprs",-1.2414392906826,1.54793324860082,-0.52461239649085
"Cyb5r1",0.729630348884028,1.55619189781392,-4.01737409408882
"Nisch",-0.0551988933359839,1.56605242017769,-0.756639414358716
"Psmd2",0.600753584457569,1.56775762416704,-1.12018575770519
"Stxbp5l",-0.654749411705723,1.57812326085929,-2.17517056469296
"Psmd1",0.34849602459361,1.57854565515559,-0.874216796732693
"Cyc1",0.664608036224915,1.5846600872482,-1.70430760477746
"Eprs",0.729536864427284,1.61724656390916,-0.463495640999344
"Slc6a17",-0.631509859595172,1.62193239816769,-2.03479587761007
"Gna13",-0.106382294155231,1.63109172777182,-2.74687094658759
"Capn2",0.942826194647056,1.63706973343771,-1.16729131377246
"Clasp1",0.572322255745453,1.67447191390487,-1.5025089527178
"Atp6ap1",-0.564706111645302,1.70589477732286,-0.103840128610973
"Stmn3",-0.0193904935560882,1.7085037887907,-0.631720946451536
"Fasn",0.136574115595636,1.70996982847451,-0.680722238384488
"Gng12",-0.309857015406391,1.72692105228359,-0.595434988875928
"Tmx2",1.98222725150983,1.7271505928761,-1.44291462989214
"Dst",0.574011186249996,1.73582699762208,-1.87232762354434
"Slc1a3",-0.272189923374284,1.747939498933,-1.35846494905214
"Atp8a1",-1.56143778559561,1.75804136166059,-1.77183550490858
"Abcb7",0.727033332092672,1.76520464846061,-2.01908107643295
"Arcn1",1.00479134330246,1.79305801287375,0.14824838959588
"Msn",-0.0768461613436791,1.79537379394324,-0.371076226846801
"Rab12",0.254656406581485,1.83490088415494,-0.213590187636047
"Ddost",0.435658707927594,1.84546160598851,-1.03594680052498
"Vti1b",0.79694416817366,1.85070522940518,-2.72634163470236
"Nedd4",0.0907330614229671,1.87162486916883,-1.48056008719595
"Ncam2",1.0659865744843,1.88934620395583,-2.32135198524291
"Dock9",0.703593587012868,1.91433744532216,-0.390541725097665
"Camk2d",0.509951782959834,1.94233313780256,-2.58250376058548
"Aldh1l1",0.463804566264021,1.94853048206876,-0.531162667937315
"Ncln",0.820881516886499,1.96043404313347,-1.80046157296976
"Rundc3a",-0.143184472019055,1.96440774783662,-0.442114807802221
"Crtac1",0.567041803045622,2.0126776605035,-1.61784462065343
"Arhgap1",0.565512187261955,2.01526614927262,-1.23161793706739
"Hrsp12",0.132010789192477,2.05191232445722,-0.062511464383157
"Snap47",-0.075861011778818,2.07048753815174,-1.11168903563427
"Dhcr7",1.46169440509193,2.0783645791255,-0.457797349223905
"Pde2a",-0.230700373401311,2.0802059577354,-1.78851815883068
"Krt76",-0.222229054036683,2.11007679506067,-4.75574080978887
"Lars",0.514586072945548,2.16467625335842,-0.470171237281026
"Dhrs1",0.387350209454012,2.22435245103147,-1.3382528589986
"Rheb",-0.357579525842403,2.23905775000764,-0.761840763840898
"Cyp46a1",0.249501087164038,2.29133969219159,-2.66800424140462
"Acaca",0.0704964968920742,2.3131148501312,-0.552976407032552
"Acly",0.611974519718387,2.39007120143764,-0.360857027575821
"Pld3",-0.668448166778319,2.39764367212121,-0.0934025167230242
"Syn3",1.19624565974031,2.46244606482613,-3.92653875437067
"Aqp4",0.228117994820782,2.47312014912778,-1.85934113214112
"Rab39b",-0.0699805010045359,2.49622942415967,-0.73052814777304
"Ncstn",0.730452109345446,2.50768371891055,0.436934248240166
"Krt5",-0.605342580777645,2.51711002132365,-3.07080377703797
"Hsdl1",1.45987831145606,2.52547774346673,-1.80105638389887
"Anxa3",0.251776619094357,2.54464500262362,0.482577056004939
"Eif3l",1.38156146368759,2.61702406737219,-0.729242149929489
"Clstn1",-0.32545186588311,2.69096106783055,-0.0141799813775422
"Arl8a",0.976913216491326,2.87990263498951,0.0327841282586407
"Nrxn1",0.195775349648634,3.0344828695614,-1.06635316075416
"S100a6",0.347808837465833,3.126546320801,-0.70308226180635
"Hmgcs1",0.808904426314127,3.17036425524398,-0.608802663830155
"Slc1a4",0.756697401091443,3.17742977158991,-2.00711873968186
"C1qb",-0.3239605888615,3.194622218508,-0.425632858798613
"Hexb",-1.48249153437059,3.1967606504131,0.0875717916951763
"Stx12",0.576491049185612,3.21179374311789,-0.308417568922472
"Mars",1.59681473948559,3.4250702406696,-1.64099416601086
"Gfap",0.135379169712235,3.64592681871842,-0.0538132424383206
"Clu",-0.637518065277705,3.89247799957006,-0.572247988828663
"Arl8b",-0.309247386726395,4.30656900920713,-0.35877063802122
"Apoe",-0.00977163853796743,4.37587633070073,-0.546389256611618
"Rab15",-0.167145095085652,4.70568278102674,-1.72542580299359
"App",-0.427771809054828,4.94211514871489,-0.406518083518939
